"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
220.434726026184,0.813348926547015,0.0804792288098348,10.1063210790561,5.17927475516814e-24,1.32071506256788e-21,"HILPDA"
25.613571236207,2.94319521299498,0.292173999483474,10.0734330166208,7.2405701914356e-24,1.82236688714314e-21,"ZNF860"
69.1339338791318,-1.38834617203167,0.138191398867435,-10.0465454681698,9.51444096586774e-24,2.36397263998099e-21,"PCK1"
139.773158143577,1.36008365158198,0.135405880851634,10.0444946927545,9.71442739641819e-24,2.3831088980074e-21,"RASGRP1"
614.192447468535,-1.24242588287265,0.124045785055638,-10.0158653703178,1.29820755970689e-23,3.14490781338995e-21,"SPNS2"
616.198573871389,1.29038931495918,0.128856055581358,10.0141922638975,1.32036023555616e-23,3.15908411914549e-21,"DLG3"
749.069355347181,0.937188577877201,0.0937048691581651,10.0014928391321,1.50116764668408e-23,3.54788158448017e-21,"SCD5"
2334.68716467033,1.73077061109018,0.173095311289433,9.99894565714813,1.54028192947861e-23,3.59646551726452e-21,"LZTS1"
696.520588002064,1.70380732791308,0.170885217177073,9.9704781727701,2.05238326719646e-23,4.73514139503182e-21,"PIK3CD"
337.941160357702,1.81226412459343,0.181823496417545,9.96716134218256,2.12207187701281e-23,4.8383238795892e-21,"CERK"
57.065235511685,2.83836132621999,0.285583623035126,9.93880985210022,2.82178206036421e-23,6.35885306161145e-21,"SPINT1"
1610.90654710207,-1.03429340402962,0.104320139645416,-9.91460908262946,3.59661610276167e-23,8.01177242201392e-21,"POR"
124.376484464865,1.79709236570599,0.182524134105261,9.84577943358224,7.14829783936648e-23,1.57425013780594e-20,"AOX2P"
1424.48274328771,-0.838628892284734,0.0853173296473424,-9.82952579213615,8.40134344614434e-23,1.82941613467727e-20,"TNS3"
1100.39595777859,-1.06130133921769,0.108287924332691,-9.80073582311059,1.11768447836118e-22,2.36771987063312e-20,"DNMT3B"
44.9319539801601,1.80148576246721,0.183821942600155,9.800167145365,1.12399498502707e-22,2.36771987063312e-20,"SLC16A14"
118.170582145538,0.792187180098038,0.0808267954192323,9.80104649688415,1.11425181848937e-22,2.36771987063312e-20,"ZNF30"
12118.7068008598,0.621207522226235,0.0634447300392297,9.79131792100187,1.22686173156501e-22,2.55662154384193e-20,"HSP90B1"
37.8016675463814,2.08592340245247,0.213290386166908,9.77973475475894,1.37570596775909e-22,2.83629592076288e-20,"ZNF418"
147.54847680149,-1.32433422707246,0.135965084603307,-9.74025229297913,2.03049610837424e-22,4.14221206108345e-20,"IFFO2"
33.4961997241913,-1.3836084167786,0.142143994247953,-9.7338506920318,2.16248306362121e-22,4.36551268468531e-20,"PC"
550.147329625995,-0.498419783159473,0.0512904176826478,-9.71760039552368,2.53689353580644e-22,5.06855636329163e-20,"MEIS2"
16.9211928727488,3.81528418694351,0.392693397938839,9.71568202309765,2.58512511389701e-22,5.11221680686981e-20,"FGF9"
42.1508513483112,2.33707626118909,0.241456498054128,9.67907792924746,3.70038193435928e-22,7.24377796847302e-20,"TRIB2"
3291.27207524805,1.04365845484469,0.108039150476114,9.66000241806267,4.45853439471805e-22,8.64063965696357e-20,"KIAA0922"
262.730781983819,1.26688936607337,0.131233312601874,9.65371780194839,4.74052215849682e-22,9.09617024075924e-20,"ZNF783"
160.779167748314,1.49784066672194,0.155339851973032,9.642346427509,5.29632527106823e-22,1.00630180150296e-19,"SP140"
196.881343246756,1.31484262187316,0.136651754409246,9.62184955149177,6.46579225897025e-22,1.21657333960042e-19,"IFT172"
395.506035857467,1.13050632190858,0.117640726395331,9.60982099098503,7.2675222742812e-22,1.35427482380355e-19,"ZAP70"
515.274417342117,1.40267392147735,0.14607026011913,9.60273446718976,7.78511086735016e-22,1.43690903437377e-19,"TSPO"
36.2823619677811,-1.67776621863467,0.175120886530569,-9.58061743447038,9.64665008121952e-22,1.76369885447202e-19,"MYOM1"
856.217782688787,0.975788273758879,0.101901960799467,9.57575561945399,1.01115179989536e-21,1.8314132599974e-19,"UBASH3B"
320.229950286777,-1.25264094710502,0.130939654875946,-9.5665514644268,1.10531037795474e-21,1.98341806710767e-19,"MYH10"
86.920354537094,1.02462431484687,0.107216366294256,9.55660362555826,1.21684568211193e-21,2.16352929535131e-19,"NMI"
12.7780660220102,3.48850718999554,0.365828182847119,9.53591700575294,1.48566682056173e-21,2.61747481658966e-19,"IL1RAPL2"
2240.09441157615,-1.09890180975495,0.115310883795404,-9.52990536179334,1.57426677685801e-21,2.74858469689264e-19,"SCRN1"
95.7142372859875,1.38405175766588,0.14527055446951,9.5274074138429,1.61260096897026e-21,2.79037560523603e-19,"ITM2C"
61.5105576661722,1.19792574005263,0.126207234601352,9.49173590433614,2.27218418959459e-21,3.89689642427816e-19,"PAIP2B"
3580.23403273835,-0.47341050946386,0.0499168619789557,-9.48397977548036,2.44765608295927e-21,4.16101534103076e-19,"ITPR3"
28.6985405487377,2.06346051608996,0.21796682468664,9.46685588073547,2.88393572723599e-21,4.86005864294205e-19,"GAB3"
2122.23651729052,-0.757013563949205,0.0800375726172985,-9.45822741987544,3.13207474448946e-21,5.23272487484533e-19,"PRKCA"
809.307424700616,0.561078839883804,0.0595264633811391,9.42570426687875,4.27228755632962e-21,7.07666092663829e-19,"ATL3"
593.969460723856,1.04488889289817,0.110943852817101,9.41817745072133,4.58985497581944e-21,7.53825334164244e-19,"KIAA0040"
496.632047862025,1.23791368048286,0.131558193914962,9.40962811699162,4.97895365087805e-21,8.10858166000139e-19,"FAM129A"
493.044609064974,1.14414427051809,0.12170718461178,9.40079481887339,5.41524358106786e-21,8.7456183834246e-19,"CCDC102A"
46.3613222033549,1.98686213771137,0.211931989558327,9.37499875243967,6.91765878277955e-21,1.10796881991957e-18,"C19orf26"
88.8306901229825,-1.06483594712733,0.113942314098505,-9.34539512868552,9.15470046513739e-21,1.45424668044559e-18,"SLC6A18"
678.026020699408,-0.728049421443601,0.0779501526175635,-9.3399358050719,9.63925434845116e-21,1.51877031929255e-18,"LUZP1"
785.608475632011,0.718486637648946,0.0771140679078059,9.31719279169576,1.19459027950631e-20,1.86702900135744e-18,"RAB11FIP4"
39.2621943786998,-2.04563017885904,0.219750982506352,-9.30885566711817,1.29216973960329e-20,2.00337996428093e-18,"HIST2H2BE"
198.726565365608,1.21646837755209,0.130944945070786,9.28992239367844,1.54400863746181e-20,2.37483233285792e-18,"SESTD1"
932.779711046124,-0.560229775338082,0.0605001763986991,-9.25996928746357,2.04491023465504e-20,3.12050081477281e-18,"MCTP2"
517.840954770572,1.59527021037811,0.172362279355279,9.25533252603305,2.13564607072247e-20,3.23350162895325e-18,"CTXN1"
542.866950990199,-1.22467553316719,0.13240461249886,-9.24949297501052,2.25560072366473e-20,3.38864666857538e-18,"MGLL"
571.914272929902,1.09939138110244,0.118981776083763,9.23999806767441,2.46501688564949e-20,3.67477132645285e-18,"PODXL2"
115.120540790036,-1.43848565653527,0.155743711026713,-9.23623590995946,2.55321187496454e-20,3.77719436158876e-18,"CEND1"
34.3113552507245,1.88907788290753,0.204799145678083,9.22405157820778,2.86081344353892e-20,4.20019428301396e-18,"CALCRL"
1530.29744517661,1.94094665134255,0.211202710510621,9.18997036851452,3.92949590864823e-20,5.72583689545885e-18,"CXCR5"
356.352389501042,-0.735972125875248,0.08021776341199,-9.17467770941671,4.5292728118981e-20,6.55054530556606e-18,"ZNF827"
55.8822442439245,-2.49406178439886,0.27283554972904,-9.14126398438832,6.17265890076766e-20,8.86119477754646e-18,"NCALD"
41.8215895977012,1.18751450159523,0.130549211238697,9.09629778937519,9.34634812484611e-20,1.33185460779057e-17,"IFI44"
432.869011099454,0.626333256667196,0.0689133517500174,9.08870691617518,1.00223891089545e-19,1.4177657002302e-17,"RSBN1"
4271.77700185924,-0.52747359605779,0.0581519019782064,-9.07061640486792,1.18345592869972e-19,1.66198376073917e-17,"FAM167A"
159.811202005129,0.869917313388347,0.0959231708590478,9.06889655124754,1.20228370658382e-19,1.67627757076218e-17,"AP3M2"
269.208277249962,-0.88106175590249,0.0973624560819099,-9.04929673468039,1.43892059706082e-19,1.99187722650277e-17,"KCTD12"
4434.78029109847,0.713389707814899,0.0788756056755837,9.044491027417,1.50364012555322e-19,2.06670536405826e-17,"TFDP2"
184.700026116666,2.55585545986398,0.28264097043791,9.04276353107639,1.52760074041566e-19,2.07712715561323e-17,"GNG2"
829.313506349398,0.756353328572967,0.0836451754823543,9.04240231682611,1.53265832431729e-19,2.07712715561323e-17,"PSMB9"
497.773970712232,1.15806955763359,0.128707506412412,8.99768467211879,2.30527828945588e-19,3.10252036455937e-17,"ICAM1"
2061.82483542401,-0.96058869587016,0.106822258889354,-8.99240201300305,2.41885126133395e-19,3.2329198237691e-17,"ITGAL"
2321.50344296183,0.523263466146736,0.0582207460663592,8.98757747883078,2.52739564930856e-19,3.35485806052054e-17,"DSTN"
36.694138083216,1.61392636786278,0.179818923676494,8.97528655419124,2.82615172405468e-19,3.72590615048842e-17,"LOC102724323"
50.1942726888991,1.48346998285332,0.165715670053073,8.95189925236534,3.49417791177154e-19,4.57548431960354e-17,"MILR1"
462.666546447221,-1.11077551892427,0.124153213129249,-8.94681249826294,3.65895034305557e-19,4.75909111734342e-17,"LGALS1"
616.019222767725,-0.420072082081435,0.0470021947101004,-8.9372865389021,3.98843170355051e-19,5.15305376098726e-17,"PRNP"
2264.39367895039,-0.964121349315796,0.107897294373398,-8.93554703956966,4.05168581780575e-19,5.2001106721242e-17,"RNF126"
23.6622134866867,-1.48207008289209,0.165977881921421,-8.92932278527178,4.28624536872161e-19,5.46496284512005e-17,"KCNS1"
680.150974184708,0.439321727083175,0.049212107632677,8.9271065235065,4.37296280318591e-19,5.53908621736881e-17,"CSTF2T"
91.5505865772412,1.69787928570052,0.190228745119147,8.92546121059189,4.4384590629973e-19,5.58554134031739e-17,"UTRN"
45.4386087223163,-1.1310693381507,0.126834614870174,-8.91767077393226,4.76197590977115e-19,5.95400600847516e-17,"CPNE2"
970.303169024138,-0.567171818112971,0.0636728118684892,-8.90759810143796,5.21500517380182e-19,6.43737581326619e-17,"BICD1"
390.252837325975,0.61132927198269,0.0686267661184706,8.90802971725857,5.19474752764885e-19,6.43737581326619e-17,"PJA1"
2257.10399923729,-0.438653771954669,0.0492738369091646,-8.90236684355065,5.466824038479e-19,6.70550948517235e-17,"KAT6B"
57.0252078467565,-1.82138584872073,0.20475748915117,-8.8953320157976,5.82448991973105e-19,7.0992839398986e-17,"HIST2H2BC"
98.9951096950256,1.9963062594025,0.224820462142275,8.87955767184201,6.7126755164975e-19,8.08022680184606e-17,"PLEKHA7"
223.181302676967,0.633892941858612,0.0713835386577587,8.88009972295922,6.68004484955474e-19,8.08022680184606e-17,"ZNF845"
293.510838901153,0.633160731169491,0.0713496464000548,8.87405562768149,7.05293043013764e-19,8.4373945516091e-17,"HNRNPA1L2"
1002.23278418768,-0.466169371888077,0.0525417084881516,-8.87236797777903,7.16067116759598e-19,8.5137305047859e-17,"TMEM38A"
2258.4636903444,0.655949632363462,0.0739553141967308,8.86954020124302,7.34485397769888e-19,8.67946768828075e-17,"SEL1L3"
285.468040796956,-1.14459025374892,0.12919499606901,-8.85940081717663,8.04456418410169e-19,9.4487062962358e-17,"PLD4"
797.493924297314,-0.711846343606688,0.0804050040675263,-8.8532592201458,8.49999381684773e-19,9.92348675725958e-17,"THEM4"
12.7885373468791,2.92008442711462,0.329882907275899,8.85188156982136,8.60559922863717e-19,9.98661754796337e-17,"HSPA4L"
285.8890945772,-0.955198038044458,0.107996690572341,-8.8446973049107,9.17767523012173e-19,1.05871039261761e-16,"ZFP41"
259.696986735417,-0.6832621345772,0.0773156490645006,-8.83730710204849,9.80533371660401e-19,1.1244222924721e-16,"KAZN"
3511.74902798673,-0.407074610635165,0.0460871160829271,-8.83272040504104,1.02160156811337e-18,1.16462578764925e-16,"MAP4"
209.623432878663,0.75244863920434,0.0852665171421194,8.82466722488715,1.09785771767894e-18,1.2442387467028e-16,"OAS2"
19.3506160209116,3.1043997106958,0.35201708036483,8.81888943422406,1.15600517201721e-18,1.29822457330753e-16,"KHDRBS3"
2456.62701969457,0.525194808222026,0.0595552801185902,8.81861032600678,1.15888984098144e-18,1.29822457330753e-16,"PSMB8"
736.630278525508,0.97711456933079,0.110888517522313,8.81168394314742,1.23279789963581e-18,1.37308179855988e-16,"ZNF385B"
584.147408252945,3.08447361278657,0.350593139657205,8.79787213121866,1.39434787198577e-18,1.54414067194767e-16,"LGALS9"
13.5048239238936,-2.87571447142338,0.327694134766783,-8.77560556117367,1.69986650513476e-18,1.87178482213135e-16,"INA"
3645.02203890697,-0.799464603864162,0.0912452231518123,-8.76171459994159,1.92302649135746e-18,2.10555103968969e-16,"IL21R"
79.7575408867467,-0.991909119881709,0.113271894324542,-8.75688647918017,2.00717626369163e-18,2.18534134777212e-16,"NFIX"
269.511287573864,0.839982082174493,0.0960302618283751,8.74705604443426,2.18990950160038e-18,2.37097464474946e-16,"DOK1"
197.231675388414,1.36332119903474,0.155952331091409,8.74190972006473,2.29202616359449e-18,2.44896587256848e-16,"GRM4"
367.548557389292,0.971172860256009,0.111098026834617,8.74158513815655,2.29862207012476e-18,2.44896587256848e-16,"SYTL2"
652.302175359072,0.608913683758775,0.0696576068696653,8.74152459613059,2.29985443141106e-18,2.44896587256848e-16,"TBC1D23"
21.2568959974439,3.94250511517142,0.45175459430638,8.72709467675631,2.61298329090834e-18,2.7521530531415e-16,"CAPSL"
259.285753327585,0.818915970938709,0.0938302925141331,8.72762888184922,2.60067412775337e-18,2.7521530531415e-16,"KCNK6"
658.144558370184,0.644180165291418,0.0738834688919447,8.71886735899662,2.80998516191916e-18,2.94364932097261e-16,"LIX1L"
167.57443687588,-1.2592178687233,0.144548779344268,-8.7113697842045,3.00224535394947e-18,3.1114179122749e-16,"LAMC1"
720.38079240686,-0.572160688440368,0.0656762011372899,-8.71184201480107,2.98976177018477e-18,3.1114179122749e-16,"SOBP"
443.055534924456,-1.27504570073471,0.146444489197382,-8.70668270088447,3.12897426946374e-18,3.22550645437273e-16,"DFNB31"
298.618744949854,0.685569525412704,0.0787543824903284,8.70516031913395,3.17126165910178e-18,3.25180163774563e-16,"SP110"
256.800656260381,0.81761547331204,0.094005881136843,8.69749278900805,3.39297293554404e-18,3.46083239425492e-16,"PANK1"
447.975847055564,0.825032048904097,0.0948805898659753,8.69547765322186,3.45373781178328e-18,3.50436852316021e-16,"WDR54"
845.352752287607,-1.66538395574768,0.191823657137448,-8.68184863431301,3.8938741082065e-18,3.91956492142586e-16,"PACSIN1"
11.4052624062457,3.47253790368417,0.399989565818615,8.68157122193253,3.90338508686889e-18,3.91956492142586e-16,"SPR"
78.6717447054045,-1.54506439350818,0.178220855396562,-8.66938041605867,4.34478082974691e-18,4.34030167425233e-16,"TUBB6"
52.1659458453333,2.47039554393166,0.28498194517692,8.66860369837818,4.37451664443085e-18,4.34759654200358e-16,"UMODL1"
263.732929145895,-0.997045579249757,0.115063662465184,-8.66516463919654,4.5086097246397e-18,4.4580028807917e-16,"IL27RA"
4159.37441721293,0.538774204590678,0.0621992866059581,8.66206405234025,4.63297893224587e-18,4.55772242167132e-16,"DOCK2"
119.183328243576,-1.05439081782044,0.121849953099645,-8.65319018184762,5.00794681173885e-18,4.90171763694439e-16,"GATA3"
256.316535106066,0.879366353271101,0.101638157649898,8.65193125892894,5.06351429618829e-18,4.93120135980548e-16,"APOOL"
164.411625685809,1.16360969851317,0.134547891159751,8.6482938415705,5.2275085461515e-18,5.06545578122081e-16,"ZNRF3"
33.0297364167279,1.88282259251463,0.21812566226761,8.63182521919252,6.03806016209908e-18,5.82177143987463e-16,"NRROS"
102.703896948117,-1.44548687344364,0.167547706887262,-8.62731517069505,6.28089210704135e-18,6.02592519972581e-16,"CD151"
1025.59706396997,-0.746709511969513,0.0865582197394962,-8.62667363327012,6.31620815996339e-18,6.02995636158081e-16,"GDPD5"
1399.19504536389,-0.719632202198004,0.083474745019712,-8.62095717726442,6.63967389221568e-18,6.3076901976049e-16,"WDTC1"
21.5456839399757,-2.17230985138047,0.252420140001261,-8.60592919158359,7.57009880753025e-18,7.1565129214603e-16,"RHOB"
229.761348394285,-0.878585343039405,0.102179539529565,-8.59844688167916,8.08021199807508e-18,7.60167517100461e-16,"ARHGEF4"
241.693295646875,1.34178750223094,0.156368190938445,8.58094919547376,9.40934361410331e-18,8.80932749958078e-16,"FAM129C"
451.47502652692,-1.0305533221845,0.120113928255272,-8.57979867242641,9.50393369015706e-18,8.85510744784826e-16,"BCAR3"
1393.35442601377,-0.789507754981072,0.092068250571058,-8.57524445271969,9.8876560125132e-18,9.16855375705769e-16,"OBSCN"
586.130001992883,0.624780062371078,0.0730239215423013,8.55582731213846,1.17026376676254e-17,1.07998627618371e-15,"PNMA1"
1284.76768852403,0.64679043254479,0.0756655999104502,8.54801168972773,1.25227037610962e-17,1.15018956819927e-15,"BEST3"
980.606682164132,0.854345613668573,0.100355092068282,8.51322634517908,1.69159415794561e-17,1.54637239532952e-15,"FAM65B"
102.529060834769,-1.18638966957591,0.139476574657614,-8.50601380545986,1.80015537647638e-17,1.63788784958274e-15,"SHB"
577.336467104598,-0.758676880285245,0.0893912451744512,-8.48714970693888,2.11766888499255e-17,1.91777677528765e-15,"PYGL"
4498.41459076501,-0.609451340321458,0.0719678703440387,-8.46838092343162,2.48827429598189e-17,2.24291887702925e-15,"TRAM2"
1835.69086786076,1.48793547385025,0.175799928111031,8.4638002406378,2.58802959862904e-17,2.32203766765884e-15,"ALOX5"
122.156043370081,-1.15777604154346,0.136850376370062,-8.4601597178854,2.6701157168001e-17,2.38464712403622e-15,"HIC1"
562.552829386161,2.37228899154559,0.28051283066631,8.45697141877833,2.74411141439983e-17,2.43948987206737e-15,"RAP1GAP2"
1076.16257996582,0.85457222110572,0.101136805977101,8.44966590401528,2.92137595938707e-17,2.58521762981377e-15,"IFITM2"
955.250933347937,0.860816598401718,0.101892954348086,8.44824457107216,2.95715398779956e-17,2.60498383107071e-15,"EVL"
14241.9203956089,-0.610729701640616,0.0723481295097856,-8.44154100152666,3.13181027190658e-17,2.74635669997962e-15,"SORL1"
33.4146796299189,-1.30652333397418,0.15479674582256,-8.44025064630118,3.16657893501736e-17,2.7643378270557e-15,"GSTM2"
2619.59470020865,-0.458856054196978,0.0543874596669095,-8.43679879529576,3.26147203201337e-17,2.8344093264762e-15,"EEPD1"
617.241806359738,-0.720054091908462,0.0853761573379136,-8.43390138839971,3.34328455665694e-17,2.89253815660765e-15,"ELOVL6"
